mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__lowercase,param_tfidf__max_features,param_tfidf__strip_accents,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.7464012622833252,0.0416664130127214,0.0313115119934082,0.0010164062933301933,True,500,unicode,"{'tfidf__lowercase': True, 'tfidf__max_features': 500, 'tfidf__strip_accents': 'unicode'}",0.9802690582959641,0.9856502242152466,0.9793536804308797,0.9748653500897666,0.9802513464991023,0.9800779319061919,0.0034296528363049104,1,0.9225352112676056,0.9440559440559441,0.9163636363636364,0.8992805755395683,0.920863309352518,0.9206197353158544,0.014328003174141655,1
